subject,labelType,horizon,weighting,regime,decile,nObs,meanRet,medianRet
volatility,xs,1,VW,HIGH_VOL,3,2220,-0.0215,-0.0046
volatility,xs,1,VW,HIGH_VOL,4,2160,0.1456,0.0189
volatility,xs,1,VW,HIGH_VOL,5,2184,-0.0418,-0.1024
volatility,xs,1,VW,HIGH_VOL,6,2223,-0.011,-0.0491
volatility,xs,1,VW,HIGH_VOL,7,2176,-0.0062,-0.0315
volatility,xs,1,VW,HIGH_VOL,8,2204,0.0128,-0.0746
volatility,xs,1,VW,HIGH_VOL,9,2191,-0.0785,-0.1324
volatility,xs,1,VW,HIGH_VOL,10,2148,-0.0556,-0.1192
volatility,xs,3,EW,HIGH_VOL,1,2244,0.6158,0.2638
volatility,xs,3,EW,HIGH_VOL,2,2175,0.3247,0.3048
volatility,xs,3,EW,HIGH_VOL,3,2220,0.1563,0.062
volatility,xs,3,EW,HIGH_VOL,4,2160,0.4009,0.3433
volatility,xs,3,EW,HIGH_VOL,5,2184,-0.0304,-0.081
volatility,xs,3,EW,HIGH_VOL,6,2223,0.0371,-0.039
volatility,xs,3,EW,HIGH_VOL,7,2176,0.1744,0.0858
volatility,xs,3,EW,HIGH_VOL,8,2204,0.0741,-0.0681
volatility,xs,3,EW,HIGH_VOL,9,2191,-0.2764,-0.2798
volatility,xs,3,EW,HIGH_VOL,10,2148,-0.1846,-0.2123
volatility,xs,3,VW,HIGH_VOL,1,2244,0.7841,0.2638
volatility,xs,3,VW,HIGH_VOL,2,2175,0.1571,0.3048
volatility,xs,3,VW,HIGH_VOL,3,2220,0.0299,0.062
volatility,xs,3,VW,HIGH_VOL,4,2160,0.4496,0.3433
volatility,xs,3,VW,HIGH_VOL,5,2184,-0.1569,-0.081
volatility,xs,3,VW,HIGH_VOL,6,2223,0.0368,-0.039
volatility,xs,3,VW,HIGH_VOL,7,2176,0.1159,0.0858
volatility,xs,3,VW,HIGH_VOL,8,2204,0.1134,-0.0681
volatility,xs,3,VW,HIGH_VOL,9,2191,-0.231,-0.2798
volatility,xs,3,VW,HIGH_VOL,10,2148,-0.1225,-0.2123
volatility,xs,5,EW,HIGH_VOL,1,2244,1.218,0.5796
volatility,xs,5,EW,HIGH_VOL,2,2175,0.6641,0.6048
volatility,xs,5,EW,HIGH_VOL,3,2220,0.3726,0.369
volatility,xs,5,EW,HIGH_VOL,4,2160,0.7274,0.6444
volatility,xs,5,EW,HIGH_VOL,5,2184,0.1802,-0.0855
volatility,xs,5,EW,HIGH_VOL,6,2223,0.1553,0.1535
volatility,xs,5,EW,HIGH_VOL,7,2176,0.384,0.3745
volatility,xs,5,EW,HIGH_VOL,8,2204,0.1511,-0.0782
volatility,xs,5,EW,HIGH_VOL,9,2191,-0.3761,-0.3933
volatility,xs,5,EW,HIGH_VOL,10,2148,-0.213,-0.3097
volatility,xs,5,VW,HIGH_VOL,1,2244,1.4977,0.5796
volatility,xs,5,VW,HIGH_VOL,2,2175,0.3555,0.6048
volatility,xs,5,VW,HIGH_VOL,3,2220,0.1866,0.369
volatility,xs,5,VW,HIGH_VOL,4,2160,0.8237,0.6444
volatility,xs,5,VW,HIGH_VOL,5,2184,-0.0469,-0.0855
volatility,xs,5,VW,HIGH_VOL,6,2223,0.1884,0.1535
volatility,xs,5,VW,HIGH_VOL,7,2176,0.1977,0.3745
volatility,xs,5,VW,HIGH_VOL,8,2204,0.2129,-0.0782
volatility,xs,5,VW,HIGH_VOL,9,2191,-0.2704,-0.3933
volatility,xs,5,VW,HIGH_VOL,10,2148,-0.235,-0.3097
volatility,xs,10,EW,HIGH_VOL,1,2244,1.935,1.2207
volatility,xs,10,EW,HIGH_VOL,2,2175,1.082,0.7915
volatility,xs,10,EW,HIGH_VOL,3,2220,0.8622,0.7126
volatility,xs,10,EW,HIGH_VOL,4,2160,1.289,1.014
volatility,xs,10,EW,HIGH_VOL,5,2184,0.6763,0.4907
volatility,xs,10,EW,HIGH_VOL,6,2223,0.2572,0.2302
volatility,xs,10,EW,HIGH_VOL,7,2176,0.593,0.4978
volatility,xs,10,EW,HIGH_VOL,8,2204,0.2574,-0.008
volatility,xs,10,EW,HIGH_VOL,9,2191,-0.1439,-0.302
volatility,xs,10,EW,HIGH_VOL,10,2148,-0.1852,-0.3601
volatility,xs,10,VW,HIGH_VOL,1,2244,2.5679,1.2207
volatility,xs,10,VW,HIGH_VOL,2,2175,0.5332,0.7915
volatility,xs,10,VW,HIGH_VOL,3,2220,0.6404,0.7126
volatility,xs,10,VW,HIGH_VOL,4,2160,1.2074,1.014
volatility,xs,10,VW,HIGH_VOL,5,2184,0.1926,0.4907
volatility,xs,10,VW,HIGH_VOL,6,2223,0.2221,0.2302
volatility,xs,10,VW,HIGH_VOL,7,2176,0.3219,0.4978
volatility,xs,10,VW,HIGH_VOL,8,2204,0.1744,-0.008
volatility,xs,10,VW,HIGH_VOL,9,2191,-0.024,-0.302
volatility,xs,10,VW,HIGH_VOL,10,2148,-0.333,-0.3601
volatility,xs,21,EW,HIGH_VOL,1,2244,3.3914,2.6755
volatility,xs,21,EW,HIGH_VOL,2,2175,2.4826,1.6288
volatility,xs,21,EW,HIGH_VOL,3,2220,2.1501,1.8633
volatility,xs,21,EW,HIGH_VOL,4,2160,2.3133,1.8487
volatility,xs,21,EW,HIGH_VOL,5,2184,1.5993,1.2666
volatility,xs,21,EW,HIGH_VOL,6,2223,0.7056,0.6513
volatility,xs,21,EW,HIGH_VOL,7,2176,0.489,0.2019
volatility,xs,21,EW,HIGH_VOL,8,2204,0.1144,-0.0339
volatility,xs,21,EW,HIGH_VOL,9,2191,-0.0767,-0.399
volatility,xs,21,EW,HIGH_VOL,10,2148,-0.0878,-0.8145
volatility,xs,21,VW,HIGH_VOL,1,2244,5.3663,2.6755
volatility,xs,21,VW,HIGH_VOL,2,2175,1.5758,1.6288
volatility,xs,21,VW,HIGH_VOL,3,2220,1.564,1.8633
volatility,xs,21,VW,HIGH_VOL,4,2160,2.2813,1.8487
volatility,xs,21,VW,HIGH_VOL,5,2184,0.8607,1.2666
volatility,xs,21,VW,HIGH_VOL,6,2223,0.7048,0.6513
volatility,xs,21,VW,HIGH_VOL,7,2176,-0.0169,0.2019
volatility,xs,21,VW,HIGH_VOL,8,2204,-0.3571,-0.0339
volatility,xs,21,VW,HIGH_VOL,9,2191,-0.473,-0.399
volatility,xs,21,VW,HIGH_VOL,10,2148,0.0204,-0.8145
volatility,xs,63,EW,HIGH_VOL,1,2244,3.8161,0.6166
volatility,xs,63,EW,HIGH_VOL,2,2175,2.9863,0.3189
volatility,xs,63,EW,HIGH_VOL,3,2220,2.6355,1.1432
volatility,xs,63,EW,HIGH_VOL,4,2160,4.0385,2.9631
volatility,xs,63,EW,HIGH_VOL,5,2184,3.6521,1.9511
volatility,xs,63,EW,HIGH_VOL,6,2223,1.0893,-0.3678
volatility,xs,63,EW,HIGH_VOL,7,2176,0.4894,-0.0183
volatility,xs,63,EW,HIGH_VOL,8,2204,-0.2504,-1.3845
volatility,xs,63,EW,HIGH_VOL,9,2191,0.5291,-0.236
volatility,xs,63,EW,HIGH_VOL,10,2120,2.2789,0.9302
volatility,xs,63,VW,HIGH_VOL,1,2244,7.7373,0.6166
volatility,xs,63,VW,HIGH_VOL,2,2175,1.846,0.3189
volatility,xs,63,VW,HIGH_VOL,3,2220,1.6325,1.1432
volatility,xs,63,VW,HIGH_VOL,4,2160,3.2916,2.9631
volatility,xs,63,VW,HIGH_VOL,5,2184,-0.0884,1.9511
volatility,xs,63,VW,HIGH_VOL,6,2223,-1.1026,-0.3678
volatility,xs,63,VW,HIGH_VOL,7,2176,-1.3675,-0.0183
volatility,xs,63,VW,HIGH_VOL,8,2204,-2.2648,-1.3845
volatility,xs,63,VW,HIGH_VOL,9,2191,-1.569,-0.236
volatility,xs,63,VW,HIGH_VOL,10,2120,1.1899,0.9302
volatility,resid,1,EW,ALL,1,19532,0.0315,-0.0924
volatility,resid,1,EW,ALL,2,18951,0.0064,-0.0666
volatility,resid,1,EW,ALL,3,19111,0.0211,-0.0298
volatility,resid,1,EW,ALL,4,18816,0.003,-0.0517
volatility,resid,1,EW,ALL,5,18812,0.0045,-0.033
volatility,resid,1,EW,ALL,6,19299,-0.0138,-0.0416
volatility,resid,1,EW,ALL,7,19026,-0.0185,-0.0376
volatility,resid,1,EW,ALL,8,18901,-0.0185,-0.028
volatility,resid,1,EW,ALL,9,19161,-0.0098,-0.0161
volatility,resid,1,EW,ALL,10,18444,-0.0067,-0.0143
volatility,resid,1,VW,ALL,1,19532,0.0431,-0.0924
volatility,resid,1,VW,ALL,2,18951,-0.0032,-0.0666
volatility,resid,1,VW,ALL,3,19111,0.017,-0.0298
volatility,resid,1,VW,ALL,4,18816,-0.0041,-0.0517
volatility,resid,1,VW,ALL,5,18812,0.0048,-0.033
volatility,resid,1,VW,ALL,6,19299,-0.0186,-0.0416
volatility,resid,1,VW,ALL,7,19026,-0.0285,-0.0376
volatility,resid,1,VW,ALL,8,18901,-0.0136,-0.028
volatility,resid,1,VW,ALL,9,19161,-0.0192,-0.0161
volatility,resid,1,VW,ALL,10,18444,-0.005,-0.0143
volatility,resid,3,EW,ALL,1,19498,0.0957,-0.1126
volatility,resid,3,EW,ALL,2,18917,0.0352,-0.0838
volatility,resid,3,EW,ALL,3,19077,0.057,-0.0406
volatility,resid,3,EW,ALL,4,18784,0.0067,-0.072
volatility,resid,3,EW,ALL,5,18778,0.0184,-0.0606
volatility,resid,3,EW,ALL,6,19265,-0.0439,-0.0664
volatility,resid,3,EW,ALL,7,18994,-0.0669,-0.0937
volatility,resid,3,EW,ALL,8,18867,-0.0466,-0.0615
volatility,resid,3,EW,ALL,9,19127,-0.0356,-0.031
volatility,resid,3,EW,ALL,10,18412,-0.0226,-0.0236
volatility,resid,3,VW,ALL,1,19498,0.1424,-0.1126
volatility,resid,3,VW,ALL,2,18917,-0.0101,-0.0838
volatility,resid,3,VW,ALL,3,19077,0.0421,-0.0406
volatility,resid,3,VW,ALL,4,18784,0.0031,-0.072
volatility,resid,3,VW,ALL,5,18778,0.007,-0.0606
volatility,resid,3,VW,ALL,6,19265,-0.0596,-0.0664
volatility,resid,3,VW,ALL,7,18994,-0.0848,-0.0937
volatility,resid,3,VW,ALL,8,18867,-0.0272,-0.0615
volatility,resid,3,VW,ALL,9,19127,-0.0526,-0.031
volatility,resid,3,VW,ALL,10,18412,-0.0268,-0.0236
volatility,resid,5,EW,ALL,1,19464,0.1404,-0.1147
volatility,resid,5,EW,ALL,2,18883,0.0798,-0.097
volatility,resid,5,EW,ALL,3,19043,0.0837,-0.0518
volatility,resid,5,EW,ALL,4,18752,0.0073,-0.0831
volatility,resid,5,EW,ALL,5,18744,0.0492,-0.0572
volatility,resid,5,EW,ALL,6,19231,-0.076,-0.1326
volatility,resid,5,EW,ALL,7,18962,-0.1014,-0.1276
volatility,resid,5,EW,ALL,8,18833,-0.092,-0.1059
volatility,resid,5,EW,ALL,9,19093,-0.059,-0.0638
volatility,resid,5,EW,ALL,10,18380,-0.0355,-0.0471
volatility,resid,5,VW,ALL,1,19464,0.2334,-0.1147
volatility,resid,5,VW,ALL,2,18883,0.0058,-0.097
volatility,resid,5,VW,ALL,3,19043,0.0559,-0.0518
volatility,resid,5,VW,ALL,4,18752,0.0121,-0.0831
volatility,resid,5,VW,ALL,5,18744,0.0228,-0.0572
volatility,resid,5,VW,ALL,6,19231,-0.0939,-0.1326
volatility,resid,5,VW,ALL,7,18962,-0.132,-0.1276
volatility,resid,5,VW,ALL,8,18833,-0.0688,-0.1059
volatility,resid,5,VW,ALL,9,19093,-0.0658,-0.0638
volatility,resid,5,VW,ALL,10,18380,-0.0583,-0.0471
volatility,resid,10,EW,ALL,1,19379,0.2675,-0.1659
volatility,resid,10,EW,ALL,2,18798,0.1204,-0.1214
volatility,resid,10,EW,ALL,3,18958,0.1445,0.0049
volatility,resid,10,EW,ALL,4,18672,0.0392,-0.1573
volatility,resid,10,EW,ALL,5,18659,0.087,-0.069
volatility,resid,10,EW,ALL,6,19146,-0.1817,-0.2567
volatility,resid,10,EW,ALL,7,18882,-0.1456,-0.2449
volatility,resid,10,EW,ALL,8,18748,-0.2084,-0.218
volatility,resid,10,EW,ALL,9,19008,-0.0764,-0.113
volatility,resid,10,EW,ALL,10,18300,-0.052,-0.0938
volatility,resid,10,VW,ALL,1,19379,0.4872,-0.1659
volatility,resid,10,VW,ALL,2,18798,0.0076,-0.1214
volatility,resid,10,VW,ALL,3,18958,0.1246,0.0049
volatility,resid,10,VW,ALL,4,18672,-0.0207,-0.1573
volatility,resid,10,VW,ALL,5,18659,0.0114,-0.069
volatility,resid,10,VW,ALL,6,19146,-0.189,-0.2567
volatility,resid,10,VW,ALL,7,18882,-0.1819,-0.2449
volatility,resid,10,VW,ALL,8,18748,-0.1842,-0.218
volatility,resid,10,VW,ALL,9,19008,-0.0777,-0.113
volatility,resid,10,VW,ALL,10,18300,-0.1373,-0.0938
volatility,resid,21,EW,ALL,1,19192,0.4842,-0.1905
volatility,resid,21,EW,ALL,2,18611,0.3605,-0.1014
volatility,resid,21,EW,ALL,3,18771,0.2676,-0.03
volatility,resid,21,EW,ALL,4,18496,0.1288,-0.2228
volatility,resid,21,EW,ALL,5,18472,-0.0899,-0.3527
volatility,resid,21,EW,ALL,6,18959,-0.244,-0.4002
volatility,resid,21,EW,ALL,7,18706,-0.3831,-0.4633
volatility,resid,21,EW,ALL,8,18561,-0.4182,-0.4101
volatility,resid,21,EW,ALL,9,18821,-0.0629,-0.1167
volatility,resid,21,EW,ALL,10,18124,-0.0557,-0.1053
volatility,resid,21,VW,ALL,1,19192,0.7901,-0.1905
volatility,resid,21,VW,ALL,2,18611,0.2208,-0.1014
volatility,resid,21,VW,ALL,3,18771,0.1298,-0.03
volatility,resid,21,VW,ALL,4,18496,0.06,-0.2228
volatility,resid,21,VW,ALL,5,18472,-0.2499,-0.3527
volatility,resid,21,VW,ALL,6,18959,-0.2533,-0.4002
volatility,resid,21,VW,ALL,7,18706,-0.4185,-0.4633
volatility,resid,21,VW,ALL,8,18561,-0.4772,-0.4101
volatility,resid,21,VW,ALL,9,18821,-0.0245,-0.1167
volatility,resid,21,VW,ALL,10,18124,-0.273,-0.1053
volatility,resid,63,EW,ALL,1,18478,1.1738,-0.5928
volatility,resid,63,EW,ALL,2,17897,0.9376,-0.3656
volatility,resid,63,EW,ALL,3,18057,0.2266,-0.3477
volatility,resid,63,EW,ALL,4,17824,0.1403,-0.2618
volatility,resid,63,EW,ALL,5,17758,-0.2776,-0.8219
volatility,resid,63,EW,ALL,6,18245,-0.7464,-1.0051
volatility,resid,63,EW,ALL,7,18034,-0.7501,-0.8508
volatility,resid,63,EW,ALL,8,17847,-0.7966,-0.9509
volatility,resid,63,EW,ALL,9,18107,-0.1515,-0.2127
volatility,resid,63,EW,ALL,10,17423,0.228,-0.1215
volatility,resid,63,VW,ALL,1,18478,1.5021,-0.5928
volatility,resid,63,VW,ALL,2,17897,0.8341,-0.3656
volatility,resid,63,VW,ALL,3,18057,0.0428,-0.3477
volatility,resid,63,VW,ALL,4,17824,-0.0831,-0.2618
volatility,resid,63,VW,ALL,5,17758,-0.5917,-0.8219
volatility,resid,63,VW,ALL,6,18245,-0.7292,-1.0051
volatility,resid,63,VW,ALL,7,18034,-0.7755,-0.8508
volatility,resid,63,VW,ALL,8,17847,-0.6986,-0.9509
volatility,resid,63,VW,ALL,9,18107,-0.1427,-0.2127
volatility,resid,63,VW,ALL,10,17423,-0.4111,-0.1215
volatility,resid,1,EW,BULL,1,9741,0.0244,-0.1093
volatility,resid,1,EW,BULL,2,9399,0.0113,-0.0739
volatility,resid,1,EW,BULL,3,9523,0.0207,-0.0429
volatility,resid,1,EW,BULL,4,9383,-0.006,-0.0671
volatility,resid,1,EW,BULL,5,9333,0.0253,-0.0278
volatility,resid,1,EW,BULL,6,9605,-0.0202,-0.0586
volatility,resid,1,EW,BULL,7,9518,-0.0199,-0.0348
volatility,resid,1,EW,BULL,8,9388,-0.0215,-0.0293
volatility,resid,1,EW,BULL,9,9534,-0.0119,-0.0188
volatility,resid,1,EW,BULL,10,9181,-0.0023,-0.0164
volatility,resid,1,VW,BULL,1,9741,0.0181,-0.1093
volatility,resid,1,VW,BULL,2,9399,0.0036,-0.0739
volatility,resid,1,VW,BULL,3,9523,0.0319,-0.0429
volatility,resid,1,VW,BULL,4,9383,-0.0143,-0.0671
volatility,resid,1,VW,BULL,5,9333,0.0356,-0.0278
volatility,resid,1,VW,BULL,6,9605,-0.0298,-0.0586
volatility,resid,1,VW,BULL,7,9518,-0.0261,-0.0348
volatility,resid,1,VW,BULL,8,9388,-0.0068,-0.0293
volatility,resid,1,VW,BULL,9,9534,-0.0273,-0.0188
volatility,resid,1,VW,BULL,10,9181,-0.0137,-0.0164
volatility,resid,3,EW,BULL,1,9741,0.0685,-0.1717
volatility,resid,3,EW,BULL,2,9399,0.0377,-0.1219
volatility,resid,3,EW,BULL,3,9523,0.0531,-0.0617
volatility,resid,3,EW,BULL,4,9383,-0.0075,-0.1005
volatility,resid,3,EW,BULL,5,9333,0.0758,-0.0337
volatility,resid,3,EW,BULL,6,9605,-0.0425,-0.084
volatility,resid,3,EW,BULL,7,9518,-0.0737,-0.0977
volatility,resid,3,EW,BULL,8,9388,-0.057,-0.0715
volatility,resid,3,EW,BULL,9,9534,-0.0411,-0.0512
volatility,resid,3,EW,BULL,10,9181,-0.0139,-0.0212
volatility,resid,3,VW,BULL,1,9741,0.0565,-0.1717
volatility,resid,3,VW,BULL,2,9399,0.0063,-0.1219
volatility,resid,3,VW,BULL,3,9523,0.052,-0.0617
volatility,resid,3,VW,BULL,4,9383,0.0002,-0.1005
volatility,resid,3,VW,BULL,5,9333,0.1127,-0.0337
volatility,resid,3,VW,BULL,6,9605,-0.0621,-0.084
volatility,resid,3,VW,BULL,7,9518,-0.094,-0.0977
volatility,resid,3,VW,BULL,8,9388,-0.0288,-0.0715
volatility,resid,3,VW,BULL,9,9534,-0.0542,-0.0512
volatility,resid,3,VW,BULL,10,9181,-0.0495,-0.0212
volatility,resid,5,EW,BULL,1,9741,0.0979,-0.2304
volatility,resid,5,EW,BULL,2,9399,0.0846,-0.1408
volatility,resid,5,EW,BULL,3,9523,0.0825,-0.0868
volatility,resid,5,EW,BULL,4,9383,-0.0114,-0.1473
volatility,resid,5,EW,BULL,5,9333,0.1226,-0.0538
volatility,resid,5,EW,BULL,6,9605,-0.0642,-0.1451
volatility,resid,5,EW,BULL,7,9518,-0.1037,-0.1282
volatility,resid,5,EW,BULL,8,9388,-0.096,-0.1367
volatility,resid,5,EW,BULL,9,9534,-0.094,-0.1011
volatility,resid,5,EW,BULL,10,9181,-0.0186,-0.0531
volatility,resid,5,VW,BULL,1,9741,0.0946,-0.2304
volatility,resid,5,VW,BULL,2,9399,0.0541,-0.1408
volatility,resid,5,VW,BULL,3,9523,0.0615,-0.0868
volatility,resid,5,VW,BULL,4,9383,0.0259,-0.1473
volatility,resid,5,VW,BULL,5,9333,0.1669,-0.0538
volatility,resid,5,VW,BULL,6,9605,-0.0924,-0.1451
volatility,resid,5,VW,BULL,7,9518,-0.1229,-0.1282
volatility,resid,5,VW,BULL,8,9388,-0.0596,-0.1367
volatility,resid,5,VW,BULL,9,9534,-0.1054,-0.1011
volatility,resid,5,VW,BULL,10,9181,-0.0872,-0.0531
volatility,resid,10,EW,BULL,1,9724,0.2528,-0.397
volatility,resid,10,EW,BULL,2,9382,0.1713,-0.2311
volatility,resid,10,EW,BULL,3,9506,0.1123,0.0094
volatility,resid,10,EW,BULL,4,9367,-0.0045,-0.2693
volatility,resid,10,EW,BULL,5,9316,0.139,-0.0493
volatility,resid,10,EW,BULL,6,9588,-0.1125,-0.2227
volatility,resid,10,EW,BULL,7,9502,-0.1614,-0.3019
volatility,resid,10,EW,BULL,8,9371,-0.2157,-0.2509
volatility,resid,10,EW,BULL,9,9517,-0.1668,-0.192
volatility,resid,10,EW,BULL,10,9165,-0.0179,-0.0809
volatility,resid,10,VW,BULL,1,9724,0.3388,-0.397
volatility,resid,10,VW,BULL,2,9382,0.1574,-0.2311
volatility,resid,10,VW,BULL,3,9506,0.0945,0.0094
volatility,resid,10,VW,BULL,4,9367,0.0071,-0.2693
volatility,resid,10,VW,BULL,5,9316,0.1688,-0.0493
volatility,resid,10,VW,BULL,6,9588,-0.1441,-0.2227
volatility,resid,10,VW,BULL,7,9502,-0.1862,-0.3019
volatility,resid,10,VW,BULL,8,9371,-0.1754,-0.2509
volatility,resid,10,VW,BULL,9,9517,-0.1743,-0.192
volatility,resid,10,VW,BULL,10,9165,-0.2118,-0.0809
volatility,resid,21,EW,BULL,1,9724,0.5027,-0.4417
volatility,resid,21,EW,BULL,2,9382,0.448,-0.1902
volatility,resid,21,EW,BULL,3,9506,0.1666,-0.1216
volatility,resid,21,EW,BULL,4,9367,0.1803,-0.2855
volatility,resid,21,EW,BULL,5,9316,-0.0805,-0.407
volatility,resid,21,EW,BULL,6,9588,-0.2239,-0.484
volatility,resid,21,EW,BULL,7,9502,-0.4108,-0.5301
volatility,resid,21,EW,BULL,8,9371,-0.3917,-0.5413
volatility,resid,21,EW,BULL,9,9517,-0.1719,-0.2499
volatility,resid,21,EW,BULL,10,9165,-0.0281,-0.0619
volatility,resid,21,VW,BULL,1,9724,0.6476,-0.4417
volatility,resid,21,VW,BULL,2,9382,0.4728,-0.1902
volatility,resid,21,VW,BULL,3,9506,0.1091,-0.1216
volatility,resid,21,VW,BULL,4,9367,0.2171,-0.2855
volatility,resid,21,VW,BULL,5,9316,-0.0537,-0.407
volatility,resid,21,VW,BULL,6,9588,-0.2263,-0.484
volatility,resid,21,VW,BULL,7,9502,-0.4098,-0.5301
volatility,resid,21,VW,BULL,8,9371,-0.4253,-0.5413
volatility,resid,21,VW,BULL,9,9517,-0.071,-0.2499
volatility,resid,21,VW,BULL,10,9165,-0.4704,-0.0619
volatility,resid,63,EW,BULL,1,9724,1.5541,-0.548
volatility,resid,63,EW,BULL,2,9382,1.111,-0.1484
volatility,resid,63,EW,BULL,3,9506,0.0561,-0.7257
volatility,resid,63,EW,BULL,4,9367,-0.0862,-0.5404
volatility,resid,63,EW,BULL,5,9316,-0.4847,-0.9077
volatility,resid,63,EW,BULL,6,9588,-0.7489,-0.8278
volatility,resid,63,EW,BULL,7,9502,-0.7876,-0.8167
volatility,resid,63,EW,BULL,8,9371,-0.851,-1.0957
volatility,resid,63,EW,BULL,9,9517,-0.1568,-0.2629
volatility,resid,63,EW,BULL,10,9165,0.3692,-0.3438
volatility,resid,63,VW,BULL,1,9724,1.5001,-0.548
volatility,resid,63,VW,BULL,2,9382,1.4895,-0.1484
volatility,resid,63,VW,BULL,3,9506,0.4476,-0.7257
volatility,resid,63,VW,BULL,4,9367,-0.2076,-0.5404
volatility,resid,63,VW,BULL,5,9316,-0.4399,-0.9077
volatility,resid,63,VW,BULL,6,9588,-0.5769,-0.8278
volatility,resid,63,VW,BULL,7,9502,-0.5417,-0.8167
volatility,resid,63,VW,BULL,8,9371,-0.8218,-1.0957
volatility,resid,63,VW,BULL,9,9517,0.2333,-0.2629
volatility,resid,63,VW,BULL,10,9165,-0.3172,-0.3438
volatility,resid,1,EW,BEAR,1,1632,0.0362,-0.1324
volatility,resid,1,EW,BEAR,2,1601,-0.0092,-0.062
volatility,resid,1,EW,BEAR,3,1576,0.0066,-0.0438
volatility,resid,1,EW,BEAR,4,1587,0.0347,-0.0511
volatility,resid,1,EW,BEAR,5,1554,-0.0229,-0.0058
volatility,resid,1,EW,BEAR,6,1628,-0.0539,-0.0521
volatility,resid,1,EW,BEAR,7,1591,-0.0142,-0.0182
volatility,resid,1,EW,BEAR,8,1572,0.0043,-0.012
volatility,resid,1,EW,BEAR,9,1605,0.0087,0.0069
volatility,resid,1,EW,BEAR,10,1536,0.0101,0.0072
volatility,resid,1,VW,BEAR,1,1632,0.1064,-0.1324
volatility,resid,1,VW,BEAR,2,1601,-0.0179,-0.062
volatility,resid,1,VW,BEAR,3,1576,-0.0193,-0.0438
volatility,resid,1,VW,BEAR,4,1587,0.0141,-0.0511
volatility,resid,1,VW,BEAR,5,1554,-0.0616,-0.0058
volatility,resid,1,VW,BEAR,6,1628,-0.0777,-0.0521
volatility,resid,1,VW,BEAR,7,1591,-0.007,-0.0182
volatility,resid,1,VW,BEAR,8,1572,0.0779,-0.012
volatility,resid,1,VW,BEAR,9,1605,0.0394,0.0069
volatility,resid,1,VW,BEAR,10,1536,0.0132,0.0072
volatility,resid,3,EW,BEAR,1,1632,0.2577,-0.0736
volatility,resid,3,EW,BEAR,2,1601,0.0145,-0.0159
volatility,resid,3,EW,BEAR,3,1576,0.0335,-0.003
volatility,resid,3,EW,BEAR,4,1587,0.0005,-0.0336
volatility,resid,3,EW,BEAR,5,1554,-0.0276,-0.0433
volatility,resid,3,EW,BEAR,6,1628,-0.1848,-0.1406
volatility,resid,3,EW,BEAR,7,1591,-0.1591,-0.1306
volatility,resid,3,EW,BEAR,8,1572,0.0501,0.0733
volatility,resid,3,EW,BEAR,9,1605,-0.0236,0.0111
volatility,resid,3,EW,BEAR,10,1536,0.0381,0.0491
volatility,resid,3,VW,BEAR,1,1632,0.5018,-0.0736
volatility,resid,3,VW,BEAR,2,1601,-0.0514,-0.0159
volatility,resid,3,VW,BEAR,3,1576,-0.0163,-0.003
volatility,resid,3,VW,BEAR,4,1587,-0.0319,-0.0336
volatility,resid,3,VW,BEAR,5,1554,-0.1533,-0.0433
volatility,resid,3,VW,BEAR,6,1628,-0.2531,-0.1406
volatility,resid,3,VW,BEAR,7,1591,-0.1313,-0.1306
volatility,resid,3,VW,BEAR,8,1572,0.1877,0.0733
volatility,resid,3,VW,BEAR,9,1605,0.0087,0.0111
volatility,resid,3,VW,BEAR,10,1536,0.1323,0.0491
volatility,resid,5,EW,BEAR,1,1632,0.5409,0.2151
volatility,resid,5,EW,BEAR,2,1601,-0.0316,-0.0256
volatility,resid,5,EW,BEAR,3,1576,0.0743,-0.05
volatility,resid,5,EW,BEAR,4,1587,-0.0713,0.003
volatility,resid,5,EW,BEAR,5,1554,-0.0509,-0.1224
volatility,resid,5,EW,BEAR,6,1628,-0.304,-0.279
volatility,resid,5,EW,BEAR,7,1591,-0.2121,-0.2558
volatility,resid,5,EW,BEAR,8,1572,-0.0095,-0.0001
volatility,resid,5,EW,BEAR,9,1605,0.0007,0.0139
volatility,resid,5,EW,BEAR,10,1536,0.0581,0.0768
volatility,resid,5,VW,BEAR,1,1632,0.8636,0.2151
volatility,resid,5,VW,BEAR,2,1601,-0.1159,-0.0256
volatility,resid,5,VW,BEAR,3,1576,0.0243,-0.05
volatility,resid,5,VW,BEAR,4,1587,-0.2147,0.003
volatility,resid,5,VW,BEAR,5,1554,-0.2657,-0.1224
volatility,resid,5,VW,BEAR,6,1628,-0.3686,-0.279
volatility,resid,5,VW,BEAR,7,1591,-0.2034,-0.2558
volatility,resid,5,VW,BEAR,8,1572,0.1851,-0.0001
volatility,resid,5,VW,BEAR,9,1605,0.1059,0.0139
volatility,resid,5,VW,BEAR,10,1536,0.283,0.0768
volatility,resid,10,EW,BEAR,1,1632,0.5875,0.2612
volatility,resid,10,EW,BEAR,2,1601,-0.1469,0.0164
volatility,resid,10,EW,BEAR,3,1576,0.03,-0.0658
volatility,resid,10,EW,BEAR,4,1587,-0.0454,-0.0465
volatility,resid,10,EW,BEAR,5,1554,-0.0603,-0.1519
volatility,resid,10,EW,BEAR,6,1628,-0.4258,-0.3321
volatility,resid,10,EW,BEAR,7,1591,-0.1314,-0.1272
volatility,resid,10,EW,BEAR,8,1572,-0.0901,0.0812
volatility,resid,10,EW,BEAR,9,1605,0.1011,0.1004
